ea_id_obs,ea_id_merge,lat_modified,lon_modified,target_ndvi,country,wave,season,EVI_0,EVI_1,EVI_10,EVI_11,EVI_2,EVI_3,EVI_4,EVI_5,EVI_6,EVI_7,EVI_8,EVI_9,GCVI_0,GCVI_1,GCVI_10,GCVI_11,GCVI_2,GCVI_3,GCVI_4,GCVI_5,GCVI_6,GCVI_7,GCVI_8,GCVI_9,GDD_0,GDD_1,GDD_10,GDD_11,GDD_2,GDD_3,GDD_4,GDD_5,GDD_6,GDD_7,GDD_8,GDD_9,KDD_0,KDD_1,KDD_10,KDD_11,KDD_2,KDD_3,KDD_4,KDD_5,KDD_6,KDD_7,KDD_8,KDD_9,NDVI_0,NDVI_1,NDVI_10,NDVI_11,NDVI_2,NDVI_3,NDVI_4,NDVI_5,NDVI_6,NDVI_7,NDVI_8,NDVI_9,precip_0,precip_1,precip_10,precip_11,precip_2,precip_3,precip_4,precip_5,precip_6,precip_7,precip_8,precip_9,soil_moist_0,soil_moist_1,soil_moist_10,soil_moist_11,soil_moist_2,soil_moist_3,soil_moist_4,soil_moist_5,soil_moist_6,soil_moist_7,soil_moist_8,soil_moist_9,tmax_0,tmax_1,tmax_10,tmax_11,tmax_2,tmax_3,tmax_4,tmax_5,tmax_6,tmax_7,tmax_8,tmax_9,tmin_0,tmin_1,tmin_10,tmin_11,tmin_2,tmin_3,tmin_4,tmin_5,tmin_6,tmin_7,tmin_8,tmin_9
3000825.0,844,16.1180354942,-3.65678436439,0.17985598942684836,Mali,1.0,1.0,0.1253346772923425,0.1316661645073816,0.1216176676377422,0.1270631212526306,0.1311093821333727,0.1825057219623843,0.1524376847800841,0.1236159516392685,0.1197373983537661,0.1220404874238015,0.1229699842022116,0.1226775405248695,0.8471406144875535,0.8362398878984492,0.8291310888403924,0.8552303785221915,0.9693074262832178,0.9554975320942272,0.8833364335656682,0.7644671895345669,0.7624680142638398,0.7771880560784192,0.8249060070067504,0.8160969090830712,396.93455657959055,553.2693252563483,384.20259552002017,428.75469360351633,675.7357345581062,685.6614990234382,642.9525085449226,737.4300323486335,760.9136734008796,732.7832199096687,658.9440460205085,532.351052856446,0.0,1.8641784667969432,0.0,0.0,56.57375793457095,85.66149902343818,40.16010894775434,117.43003234863352,160.9136734008796,121.66311340332096,60.15858917236392,0.1487457275391079,0.1504290068535386,0.1610595089626416,0.1498048377446651,0.1596504622455382,0.1578874131177425,0.2153884479874728,0.1837159961899914,0.1443047918303222,0.1409412046461501,0.1445719282439916,0.1489216641157645,0.1483977835457031,0.0,0.0,0.0,0.0145142767578363,24.20966339111328,30.465675115585327,93.07363796234132,45.046963930130005,21.67268538475037,6.717932343482971,0.0,0.3791214227676391,0.0214333277876659,0.0348738988240559,0.0140148798624674,0.019325933148784,0.0548186763640373,0.0651164796617296,0.1091812297862063,0.0670692074683404,0.0603594885932074,0.0524998736637894,0.0003075705634223,0.0071531521376743,29.342178147838982,35.445930989583346,31.099278477260068,30.787541346396193,38.48521698982486,38.552087402343766,35.517395314862675,39.1981169669859,41.59639790852864,39.6053430372669,40.09784444173179,35.09805425828505,16.26650292181202,21.4386906941732,16.34376405988423,16.87405178931454,25.11063685263359,27.158679199218778,25.963411688035556,28.37801415228077,29.13118031819664,27.670993731098815,23.831758626302108,19.24717495825985
3000825.0,844,16.1180354942,-3.65678436439,0.17985598942684836,Mali,2.0,1.0,0.1269531874101294,0.1480038644934086,0.1208549222797927,0.1308601712189155,0.125131058680025,0.1870291829723877,0.196994141122527,0.1363753408558205,0.1251302476709559,0.126500682342731,0.134162767616617,0.1188868209913044,0.9338179689215232,0.9162929397649304,0.9114033462986972,0.9489346325997764,0.8977021627377124,1.0369919999999997,1.0662798164046707,0.7847190373233748,0.8806111044802032,0.8165690451831946,0.8018151587999198,0.8227177039821008,395.1743713378914,522.4677124023444,468.1671264648444,346.3457733154304,693.7909179687507,681.4056091308601,652.8090377807624,715.2357650756843,738.2610931396491,799.2328048706062,678.3660202026374,643.5073181152351,0.0,1.4259597778320767,0.0555770874024119,0.0,76.07898559570378,84.93724365234436,47.68859100341842,96.45256042480536,138.26109313964912,179.23280487060617,79.81465454101624,38.55991363525425,0.1518757276155062,0.1697918190239384,0.1458123179654756,0.1686179314735962,0.1571391690071427,0.2334856394337157,0.2359702405508059,0.1614583518392843,0.1465472818398743,0.1507214174820892,0.1486230017312875,0.1442568472223175,0.0,0.3010987937450409,0.0,0.0145142767578363,0.0,46.87329864501953,90.13167977333067,66.77731323242188,33.309080362319946,5.049428820610046,0.0,0.0,0.0251075580555905,0.0331696192423502,0.0581608499799455,0.0599089181551369,0.0478883148521505,0.0721890555487738,0.1424056637671686,0.0676435450071929,0.0671660741170247,0.0368497294764364,0.0345005671183268,0.0494537353515625,29.332492754536315,34.50652516682945,34.00016392299109,28.25452526461696,39.225974593624,38.410845438639335,35.72693638955394,38.114267459992455,40.15637410481772,42.02122723979334,40.05663350423178,38.260873905304955,16.16262797694055,20.32465565999351,19.440345110212075,14.090363336378552,25.534729791456677,27.016195170084657,26.389775725333944,28.0299754481162,29.06103210449221,29.54217952605219,25.1677678426107,23.25572726341988
3000826.0,845,16.1728406948,-3.59871987431,0.17549166468493774,Mali,1.0,1.0,0.1250545818340601,0.135686497770187,0.1218920591728515,0.127117906211364,0.1354751973525457,0.2188514258225195,0.2382574410234459,0.132542876496337,0.1216966441741328,0.1171466577620609,0.122666234362757,0.1241602554153825,0.8863082437275989,0.9128757847821892,0.8535656172965811,0.9158160512743048,0.9321779002387284,1.2032619869936352,1.2569032801246975,0.831387424824392,0.8249493077721619,0.7753807561368931,0.889132225593217,0.8788341443233978,385.1729980468757,536.9674453735358,374.44983367919986,416.3599792480476,660.8403564453132,684.5315475463874,646.0526062011726,738.2447143554695,757.295372009278,721.5822769165046,642.7101058959968,515.5907455444343,0.0,1.3512054443359602,0.0,0.0,43.96061248779358,84.5315475463874,42.82554016113329,118.24471435546944,157.29537200927803,111.73360137939515,47.941433715820835,0.0,0.1481733124723395,0.1640934696432298,0.1446889422411563,0.1569749257154773,0.1625221462920778,0.261452691308057,0.2806564489263626,0.1495481697960258,0.1443458899109359,0.1348008337723618,0.1476208203394382,0.1483416916009945,0.0,0.0,0.0,0.005517276469618,20.23860388994217,32.272451877593994,86.68782615661621,46.74183440208435,24.837274074554443,6.9361395835876465,0.0,0.1477052271366119,0.0061878081290952,0.0110989464653862,0.0045839718409946,0.0056805149201423,0.0289120417769237,0.0370734744601779,0.0682601518528435,0.0389508278139176,0.0334309048122829,0.0358824781192246,0.0014563454522026,0.0031836519959152,29.170124472341257,35.33057200113934,30.978684997558616,30.621714733492965,38.48362466135334,38.711215718587255,35.74354681199599,39.33371099656629,41.70159708658854,39.560059873519414,40.01308085123699,34.948053470734656,15.679746369392664,20.46725769042971,15.767731693812802,16.240219411542363,24.151237044795888,26.92422078450523,25.937266491305465,28.294980252173666,28.784761047363304,26.993635411416353,22.83425954182945,18.31586559664821
3000826.0,845,16.1728406948,-3.59871987431,0.17549166468493774,Mali,2.0,1.0,0.1216139905573054,0.1285999988131056,0.1254036258939991,0.1359390348816634,0.1279183022933207,0.206853882586725,0.2594635558371534,0.2692246699528221,0.1348460920400077,0.120471999736313,0.1260716919250284,0.123415591699383,0.87059571812596,0.941635225913316,0.923152640904196,0.9919389779490572,0.8904211023351649,1.168657181431093,1.2996714103628515,1.3061753708840915,0.8761501373441674,0.8578944818564995,0.873590730573087,0.9096189395849088,386.7532745361335,511.7523193359382,460.4461334228522,336.89573822021555,682.6669097900398,681.4917449951179,657.6128097534187,717.0752426147468,736.8822784423835,790.8369995117195,666.6602096557624,633.437707519532,0.0,0.7096496582031477,0.0,0.0,66.3238128662116,84.93646545410218,51.283998107910634,98.26078796386788,136.8822784423835,170.83699951171943,68.59224243164124,34.42556610107454,0.1473277254891904,0.1568553906085491,0.1517583627524284,0.171976310101889,0.1564929096638655,0.2478495712421858,0.3048621893122071,0.306174450338319,0.1587951771492977,0.1439139487295744,0.1461039446122769,0.1493406135764193,0.0,0.2750423848628998,0.0378785207867622,0.0,0.0,42.50672888755798,80.81352186203003,67.3695809841156,40.93479585647583,6.8982627391815186,1.6745349168777466,0.0,0.0061567778228431,0.0075135336981879,0.0081377029418945,0.0130658713720178,0.0208675015357232,0.0433042102389865,0.0792310776249055,0.0391025953395392,0.038457277086046,0.0161925490184496,0.0054495705498589,0.0069742715486916,29.162068323935255,34.37003021240237,33.85902993338451,28.07371402863535,39.17991077053933,38.51609547932944,36.01223636750253,38.253060913085946,40.27032928466799,42.05243244786416,40.018168640136736,38.13889809885334,15.789755839686263,19.74679107666018,19.02997959681922,13.661494888797906,24.863115667527744,26.916687520345075,26.41439651981479,28.0098579652848,28.85515594482424,28.969309456117713,24.425845336914087,22.72805077337452
3000827.0,846,16.1479910856,-3.60964883689,0.22036955929442686,Mali,1.0,1.0,0.1227814455971876,0.1227408728239845,0.1745988258317025,0.1955803683624744,0.1447532513807234,0.1317331262984609,0.1327938213131006,0.13388493928318,0.1519660371434616,0.1617968368935541,0.153364375431615,0.1763493281572097,0.7128984156570366,0.7592647759771212,1.1373589325005318,1.415282217913107,0.7982006222147482,0.8138093752966222,0.8117417968575142,0.8314648327900951,0.9111717371444306,1.0122519457105494,0.9499774091525204,1.125742909143621,552.7969741821296,673.8313613891609,429.1075454711921,384.1066146850593,685.1884155273444,643.546006774903,737.1983810424812,760.4442291259772,730.7019744873054,658.1325988769538,531.964334106446,384.67232208252017,1.8458511352539515,54.87250976562564,0.0,0.0,85.18841552734443,40.36421051025434,117.19838104248116,160.44422912597724,119.85818176269596,59.44941253662171,0.1829254150391079,0.0,0.2068684746207892,0.1782662696215602,0.2557979513644538,0.3514361538348753,0.1837472175986146,0.1774341911263099,0.1617885041138753,0.1674302500799099,0.1910048391688015,0.2020143415658926,0.1952255859220458,0.2427940525626901,0.0,26.98669052124023,0.0089815435931086,0.4530889838933944,30.269893169403076,90.49305629730225,52.063538551330566,25.9203941822052,7.595108151435852,0.0,0.2642105519771576,0.0,0.0291489071316189,0.0497009523453251,0.0116673746416645,0.0200707425353347,0.0596917470296223,0.1006194289012621,0.0624685800203713,0.0551632775200737,0.0516800418976814,0.00078370836046,0.0050874935683383,0.0082834107535226,35.46468098958335,38.447202916299155,30.79031352381555,28.902568497196345,38.500366210937514,35.51284278131303,39.16004924158897,41.54329172770182,39.52436710480722,40.039122517903664,35.057794681672156,31.10583539690293,21.388450622558615,25.02578814106605,16.894044248519428,15.878503417968773,27.17886149088544,26.00625442997104,28.40113663211948,29.15299021402997,27.617695765341505,23.836384073893253,19.26248493809856,16.370759037562802
3000827.0,846,16.1479910856,-3.60964883689,0.22036955929442686,Mali,2.0,1.0,0.1636222308589195,0.1964785161680759,0.1407978784076651,0.1680353495352037,0.1666514857451146,0.161768501788414,0.1828576203441289,0.132659167467911,0.1261346979710443,0.1585096485509769,0.1550089348739897,0.1475689057145024,0.9627363662204412,1.1650713949474345,0.8833921298881733,1.1867086627312742,0.8891506730683514,0.9053088969196356,0.9694777789077598,0.7801624263002136,0.7872546617060618,0.9504373505204418,0.9167587107139274,0.990413063268093,397.6686416625984,523.3718643188483,468.3321502685553,348.04570922851633,694.6794677734382,681.4695358276374,653.1179748535163,715.3538986206062,739.4319915771491,800.5809875488288,679.6191940307624,643.3072906494148,0.0,1.4464675903320767,0.0845062255859829,0.0,76.97827758789128,85.29156646728575,47.63136901855512,96.65407409668036,139.43199157714912,180.58098754882883,80.94771118164124,38.42945098876987,0.2141052852789745,0.2787975125949475,0.1864038850945533,0.2682050506577953,0.2141486153002468,0.2219069735359714,0.2291793940067122,0.164685418264958,0.1554148933871978,0.188495735676972,0.184928459843367,0.1922684243627127,0.0,0.374420017004013,0.0178198907524347,0.0089815435931086,0.0,46.45123028755188,88.23839569091797,74.74933004379272,39.37351703643799,0.0,1.788039207458496,0.0,0.0208869031680527,0.0280051761203342,0.0531300590151832,0.0551866921045446,0.0428702036539713,0.0699943542480468,0.1382188079177692,0.0621436744607904,0.060772238837348,0.0323250883369035,0.0283450868394639,0.0438157153385941,29.36357638451363,34.51667175292971,33.99388493129187,28.282545323525728,39.229809964087714,38.34850565592449,35.68668862619709,38.05371861611644,40.13137410481772,41.97312612225932,40.00599416097007,38.23794043756302,16.29246501307336,20.37478586832685,19.458411516462075,14.172016562185002,25.588220214843773,27.082796732584654,26.44995491273944,28.098145811019428,29.164092000325542,29.67726017121348,25.301952107747415,23.26575573336696
3000828.0,847,16.34261361,-3.33989419355,0.21145067010643182,Mali,1.0,1.0,0.1288646951842347,0.1317325210658165,0.1552440741061957,0.1464189071930377,0.1295210527093085,0.202171359306841,0.2774339542406731,0.1898783258757201,0.1474015082647274,0.1365470852017938,0.1460513638326854,0.1547413159313537,0.8561643120425191,0.77094157664561,0.9108698457766018,0.8516362440388094,0.8147357032886244,1.1559333466190425,1.4796999546367706,0.9729828515732082,0.8011613438407303,0.7891986980291366,0.8092278509261324,0.9303833034932498,321.8207717895515,376.8890853881843,514.6501556396491,370.0019042968757,536.4869766235358,662.1745315551765,691.7693023681647,658.7835479736335,746.068582153321,765.7911224365241,725.9271331787116,647.6684417724616,0.0,0.0,0.0,0.0,1.2349945068359602,44.736863708496685,91.76930236816474,51.47595367431688,126.06858215332102,165.79112243652412,116.98246307373108,52.312588500977085,0.1468284689427369,0.1672045527333646,0.2005067524767527,0.1755173171376546,0.1729736514169422,0.2679685527786793,0.356064801073816,0.2624675368970875,0.1706975161160966,0.160145484350187,0.1752473453412097,0.1970000243109861,0.0062416223809123,0.0,0.0,0.0,0.0,16.555652678012848,29.90874981880188,101.22918510437012,43.70174717903137,23.95161533355713,3.869190454483032,0.0,4.1018250168002914e-08,1.9688760080645157e-05,-8.656396644398999e-21,-7.211904542674106e-21,0.0089352077907986,0.0311872010589927,0.0395477718777126,0.0673024782570459,0.0416093436620568,0.0326495064629448,0.045573265321793,-9.376131792076247e-21,27.320397949218773,28.875156820974063,34.6426202589466,30.735194505964028,35.159680175781276,38.46789974089593,39.00787760416668,36.28557690035913,39.64089601578252,41.90968322753906,39.57096153997607,39.81216939290366,13.442232488816806,15.44026804277976,18.560615588772706,15.693512943812802,20.60611826578778,24.253037778792866,27.110075887044292,26.21658748503657,28.49256089733495,29.14305826822919,27.263047052198864,23.36572672526044
3000828.0,847,16.34261361,-3.33989419355,0.21145067010643182,Mali,2.0,1.0,0.215170753228496,0.2023182220673839,0.1373483437516494,0.0952525713127629,0.2305398263495659,-0.0313427673862292,0.1775337389041412,0.1629898037719913,0.1501828127657161,0.150441331581577,0.1626346818459037,0.1628172749975309,1.2403576271720964,1.1203948952564415,0.9789227166276342,0.6815556606322613,1.22800489970908,0.3589205068017407,0.871087478793537,0.9414922669082292,0.9288606983854528,0.8747474540289415,0.9617674710122222,0.9195098602335824,511.98170471191474,688.3531661987312,330.1969238281257,444.98905334472727,693.8982620239265,675.4182601928718,729.2746444702155,750.1359786987312,804.2531829833991,673.890327453614,633.3335739135749,458.08987121582095,0.6345993041992415,71.34037628173894,0.0,0.9480377197265852,95.78215484619204,63.45187835693412,110.05623626709053,150.13597869873115,184.2531829833991,76.11900482177793,35.23647918701204,0.0,0.286638623881043,0.2575825671310784,0.1923285514765521,0.1478321994924524,0.3001049833590208,-0.023597350784359,0.2112983356183568,0.2058196921371277,0.1934419972702645,0.1735195440821995,0.2035054448848992,0.2031104995359851,0.2476076781749725,0.0,0.0,0.1497930660843849,44.92681360244751,90.09020614624023,56.2528076171875,34.876986503601074,5.026434540748596,0.0,0.0,0.0,0.0034823099772135,0.0219720409762474,0.029466813610446,0.0304371003181703,0.0463582992553711,0.0838110728930401,0.0431736976869644,0.0371781879001193,0.0107880048854376,0.0007012473212348,0.0133163493166687,0.0254515012105306,34.186858113606796,39.14863615958922,27.716318241242465,30.588044984879055,38.85330810546876,36.6853005686114,38.557808956023194,40.576432800292984,42.090722656249994,39.949714660644545,37.915841182585694,33.61118196759907,19.94525553385419,25.26124553065149,13.586709102507584,18.120926198651738,27.406576029459657,26.890071056735152,28.492168106571345,29.432632446289084,29.796579471711212,24.976307169596375,22.944389392483643,19.10952311924528
3000829.0,848,16.3507645364,-3.35326602463,0.21145067010643182,Mali,1.0,1.0,0.1295210527093085,0.202171359306841,0.1426601213925321,0.1327960280214922,0.2774339542406731,0.1898783258757201,0.1474015082647274,0.1365470852017938,0.1460513638326854,0.1547413159313537,0.1552440741061957,0.1464189071930377,0.8147357032886244,1.1559333466190425,0.878841563937895,0.8636304043083189,1.4796999546367706,0.9729828515732082,0.8011613438407303,0.7891986980291366,0.8092278509261324,0.9303833034932498,0.9108698457766018,0.8516362440388094,536.4869766235358,662.1745315551765,409.1416030883796,364.70733032226633,691.7693023681647,658.7835479736335,746.068582153321,765.7911224365241,725.9271331787116,647.6684417724616,514.6501556396491,370.0019042968757,1.2349945068359602,44.736863708496685,0.0,0.0,91.76930236816474,51.47595367431688,126.06858215332102,165.79112243652412,116.98246307373108,52.312588500977085,0.0,0.0,0.1729736514169422,0.2679685527786793,0.1880540312368087,0.166812294906895,0.356064801073816,0.2624675368970875,0.1706975161160966,0.160145484350187,0.1752473453412097,0.1970000243109861,0.2005067524767527,0.1755173171376546,0.0,16.555652678012848,0.0039954622043296,0.1605214327573776,29.90874981880188,101.22918510437012,43.70174717903137,23.95161533355713,3.869190454483032,0.0,0.0,0.0,0.0089352077907986,0.0311872010589927,1.271565755208326e-06,0.0002925626693233,0.0395477718777126,0.0673024782570459,0.0416093436620568,0.0326495064629448,0.045573265321793,-9.376131792076247e-21,-8.656396644398999e-21,-7.211904542674106e-21,35.159680175781276,38.46789974089593,30.29640030399448,28.45074640089468,39.00787760416668,36.28557690035913,39.64089601578252,41.90968322753906,39.57096153997607,39.81216939290366,34.6426202589466,30.735194505964028,20.60611826578778,24.253037778792866,16.099832153320335,15.078758781187018,27.110075887044292,26.21658748503657,28.49256089733495,29.14305826822919,27.263047052198864,23.36572672526044,18.560615588772706,15.693512943812802
3000829.0,848,16.3507645364,-3.35326602463,0.21145067010643182,Mali,2.0,1.0,0.1738980842294825,0.1526171095173118,0.1626346818459037,0.1628172749975309,0.215170753228496,0.2023182220673839,0.2305398263495659,-0.0313427673862292,0.1775337389041412,0.1629898037719913,0.1501828127657161,0.150441331581577,1.0187182876391083,0.9710044791765942,0.9617674710122222,0.9195098602335824,1.2403576271720964,1.1203948952564415,1.22800489970908,0.3589205068017407,0.871087478793537,0.9414922669082292,0.9288606983854528,0.8747474540289415,396.6902633666999,383.7752471923835,633.3335739135749,458.08987121582095,511.98170471191474,688.3531661987312,693.8982620239265,675.4182601928718,729.2746444702155,750.1359786987312,804.2531829833991,673.890327453614,0.0,0.0,35.23647918701204,0.0,0.6345993041992415,71.34037628173894,95.78215484619204,63.45187835693412,110.05623626709053,150.13597869873115,184.2531829833991,76.11900482177793,0.2254485373734411,0.1976896485087926,0.2035054448848992,0.2031104995359851,0.286638623881043,0.2575825671310784,0.3001049833590208,-0.023597350784359,0.2112983356183568,0.2058196921371277,0.1934419972702645,0.1735195440821995,0.0062416223809123,0.0629609450697898,0.0,0.0,0.2476076781749725,0.0,44.92681360244751,90.09020614624023,56.2528076171875,34.876986503601074,5.026434540748596,0.0,8.203650033602056e-07,4.7170987693211466e-07,0.0133163493166687,0.0254515012105306,0.0034823099772135,0.0219720409762474,0.0463582992553711,0.0838110728930401,0.0431736976869644,0.0371781879001193,0.0107880048854376,0.0007012473212348,29.93306146437124,28.890489442886867,37.915841182585694,33.61118196759907,34.186858113606796,39.14863615958922,38.85330810546876,36.6853005686114,38.557808956023194,40.576432800292984,42.090722656249994,39.949714660644545,15.659858752835204,15.86920392436368,22.944389392483643,19.10952311924528,19.94525553385419,25.26124553065149,27.406576029459657,26.890071056735152,28.492168106571345,29.432632446289084,29.796579471711212,24.976307169596375
