date,Y_asset_return,X_SPY_return,X_AAPL_return,X_dIRX,X_dTNX,X_dVIX
2012-01-01,-0.10185793221225592,0.05301035697218759,0.12711065923210296,0.049999999813735485,-0.07200002670288086,-3.9599990844726562
2012-02-01,0.06574625083253172,0.04340548532757493,0.18831103350399192,0.020000003278255463,0.17799997329711914,-1.010000228881836
2012-03-01,0.03718549891752021,0.027660525277459325,0.10528388363661056,-0.01000000536441803,0.2390000820159912,-2.9300003051757812
2012-04-01,-0.056749468304963746,-0.002322692954322858,-0.025969982513519674,0.025000005960464478,-0.30100011825561523,1.6499996185302734
2012-05-01,-0.039662624056644336,-0.060055714678506344,-0.010702431814020308,-0.030000004917383194,-0.33399999141693115,6.909999847412109
2012-06-01,-0.0013601311853265186,0.035217271047614185,0.010852855037155607,0.019999999552965164,0.07800006866455078,-6.979999542236328
2012-07-01,0.09119594832955791,0.017072088452760648,0.04582207134187821,0.020000003278255463,-0.16700005531311035,1.8500003814697266
2012-08-01,0.08234204966193848,0.025052402662605777,0.08920055683705574,-0.015000000596046448,0.0700000524520874,-1.460000991821289
2012-09-01,0.10131525458522606,0.019906904157288574,0.007101202740427137,0.005000002682209015,0.07499992847442627,-1.739999771118164
2012-10-01,-0.09834326129810567,-0.012957491892396034,-0.1076004977291416,0.01499999314546585,0.04900002479553223,2.8700008392333984
2012-11-01,0.026561593117562454,0.00565972437194584,-0.016864155309249895,-0.0299999937415123,-0.08000004291534424,-2.7300004959106445
2012-12-01,0.012901448632129497,0.0018291546473063747,-0.08659039555595138,-0.04000000283122063,0.15000009536743164,2.15000057220459
2013-01-01,0.06829420891800142,0.05864520043199106,-0.14408915277949208,0.029999997466802597,0.22899997234344482,-3.7400007247924805
2013-02-01,0.06022301373513783,0.0127592066906832,-0.030933581428582935,0.03500000387430191,-0.09700000286102295,1.2300004959106445
2013-03-01,-0.00874916587769492,0.03337515746897046,0.008699563309743308,-0.03500000387430191,-0.03600001335144043,-2.810000419616699
2013-04-01,0.038252865367901734,0.023745530448777696,0.0002708648119380541,-0.019999995827674866,-0.1770000457763672,0.8200006484985352
2013-05-01,0.05657482489207766,0.023609886361449117,0.015696218641128912,-0.015000002458691597,0.4890000820159912,2.779998779296875
2013-06-01,0.010502431657640754,-0.018537844370135725,-0.11245730115452557,0.0,0.31399989128112793,0.5600013732910156
2013-07-01,0.008383022603516421,0.057241323359460194,0.141225347341692,0.0,0.11500000953674316,-3.410000801086426
2013-08-01,-0.04601528182791337,-0.02999236999601884,0.0766578690121702,-0.009999999776482582,0.15600013732910156,3.560000419616699
2013-09-01,0.03425422915602616,0.026642652599571104,-0.015028195899666086,-0.014999999664723873,-0.13400006294250488,-0.4099998474121094
2013-10-01,0.17658211880620223,0.05140690075660892,0.09638192947128177,0.027999999932944775,-0.07299995422363281,-2.8500003814697266
2013-11-01,0.028149333235174545,0.02963770077670813,0.06384131460593934,0.02199999988079071,0.19899988174438477,-0.05000019073486328
2013-12-01,0.05768262118702516,0.02038610700426058,0.014791941717656076,0.008000001311302185,0.2850000858306885,0.020000457763671875
2014-01-01,0.05376947817650968,-0.030010272350497247,-0.10769663136047236,-0.05300000123679638,-0.3580000400543213,4.689999580383301
2014-02-01,0.029365738107128392,0.04551590097116698,0.05121868893002568,0.033000001683831215,-0.009999990463256836,-4.409999847412109
2014-03-01,-0.08275079609300151,0.0038650513806075537,0.0260579512567094,-0.015000000596046448,0.06500005722045898,-0.11999988555908203
2014-04-01,-0.05441955831730361,0.011395593084735811,0.09939636659451434,-0.008000001311302185,-0.07500004768371582,-0.4700002670288086
2014-05-01,0.06309581310588652,0.023206632921368042,0.07271784020879046,0.009999999776482582,-0.19099998474121094,-2.010000228881836
2014-06-01,0.02748751144539119,0.01577709610859812,0.03340175863112882,-0.009999999776482582,0.05900001525878906,0.1700000762939453
2014-07-01,-0.006396953199316768,-0.008710218041930728,0.02873142584012567,-0.0020000003278255463,0.039999961853027344,5.380001068115234
2014-08-01,0.0,0.039463560363501626,0.07217541906184044,0.0,-0.21300005912780762,-4.8600006103515625
2014-09-01,0.010076973719539861,-0.01838488001028371,-0.012184110634575251,-0.004999998956918716,0.16499996185302734,4.219999313354492
2014-10-01,-0.03166128314521188,0.028335719749057242,0.07196060095234813,-0.01000000024214387,-0.17299985885620117,-2.2799997329711914
2014-11-01,-0.030854176140095668,0.02747180016602413,0.10120376091357941,0.001999999862164259,-0.14100003242492676,-0.6999998092651367
2014-12-01,-0.02847756188699857,-0.008011412486341185,-0.06786664865587966,0.03200000058859587,-0.023999929428100586,5.870000839233398
2015-01-01,0.015425434077658728,-0.024274050989211204,0.0614243102772285,-0.03200000058859587,-0.49500012397766113,1.769998550415039
2015-02-01,0.0446755406455035,0.05620475544147219,0.09644918816598547,0.0030000004917383194,0.32700014114379883,-7.629999160766602
2015-03-01,-0.018624616537812555,-0.020079735549529687,-0.027548647692376083,0.01699999999254942,-0.06800007820129395,1.9499998092651367
2015-04-01,-0.01676038864029661,0.014341669760406628,0.005786348821255949,-0.02000000048428774,0.1119999885559082,-0.7399997711181641
2015-05-01,-0.009733167399400222,0.012856101643455187,0.040990541181096685,-0.001999999862164259,0.04900002479553223,-0.7100000381469727
2015-06-01,-0.021799986531098936,-0.025054375892263114,-0.03320587044286982,0.00699999975040555,0.24000000953674316,4.3899993896484375
2015-07-01,0.20191730930304108,0.027563303687131002,-0.03292647986957309,0.047999998554587364,-0.13000011444091797,-6.109999656677246
2015-08-01,-0.011764540482612218,-0.06095007213533976,-0.07040417631450446,-0.054999998304992914,-0.004999876022338867,16.3100004196167
2015-09-01,-0.015899710360326003,-0.030555964693121718,-0.01738867309141856,0.001999999862164259,-0.1400001049041748,-3.9300003051757812
2015-10-01,0.16828846431728484,0.09070081738253077,0.08340901894442321,0.06300000380724669,0.09100008010864258,-9.430000305175781
2015-11-01,0.044723532070245264,0.0036551711740222537,-0.010041763263286096,0.10199999809265137,0.06699991226196289,1.0599994659423828
2015-12-01,0.021922985138174145,-0.02309654886455037,-0.10641958098651805,-0.02199999988079071,0.051000118255615234,2.0799999237060547
2016-01-01,-0.02099140556721979,-0.04413157000379364,-0.07524217746631134,0.15200001001358032,-0.3380000591278076,1.9900016784667969
2016-02-01,-0.06081158765765404,-0.0008258097420345001,-0.006677935619717079,0.007999986410140991,-0.19099998474121094,0.34999847412109375
2016-03-01,0.06761533084167715,0.06178947817474301,0.13332740720851022,-0.11499999463558197,0.046000003814697266,-6.59999942779541
2016-04-01,-0.06972281674153558,0.009119072255847627,-0.1399209038667858,0.0,0.03299999237060547,1.75
2016-05-01,0.061629631633033366,0.017011758329462223,0.06528695575447552,0.08999998867511749,0.014999985694885254,-1.510000228881836
2016-06-01,-0.059288851190151814,-0.0017155534434301067,-0.03683140800927398,-0.034999996423721313,-0.34599995613098145,1.4400005340576172
2016-07-01,0.11080767729845475,0.041861090030286485,0.09006304381605523,-0.008000001311302185,-0.03000009059906006,-3.760000228881836
2016-08-01,-0.0022630454342665862,0.0011976909284792114,0.0181365191204792,0.07999999821186066,0.11000001430511475,1.5500001907348633
2016-09-01,0.013349695650092697,-0.004968349462018851,0.0712762231319497,-0.06000000238418579,0.040000081062316895,-0.13000011444091797
2016-10-01,0.009327344510492885,-0.012373199794790235,0.004334393452843921,0.034999996423721313,0.22599995136260986,3.7699995040893555
2016-11-01,-0.033777848187527715,0.0368384809991833,-0.026598634835467094,0.1730000078678131,0.534000039100647,-3.729999542236328
2016-12-01,0.01817849991857723,0.01429313491573958,0.0533355689256676,0.01199999451637268,0.07800006866455078,0.7100000381469727
2017-01-01,0.03235197197033601,0.023894518222441707,0.04774663934965684,0.02000001072883606,0.004999876022338867,-2.0500001907348633
2017-02-01,0.03315809130542835,0.03929145062793471,0.12888363121984447,0.023000001907348633,-0.09299993515014648,0.9300003051757812
2017-03-01,0.0077137976349119786,-0.003086743848639606,0.053235885085515244,0.2149999737739563,0.037999868392944336,-0.5500001907348633
2017-04-01,0.09209702066993741,0.0143194991470188,-6.956164588589608e-05,0.041999995708465576,-0.11399984359741211,-1.5500001907348633
2017-05-01,0.06501391271125034,0.014112789282599403,0.06341781630918053,0.17000001668930054,-0.08599996566772461,-0.4099998474121094
2017-06-01,-0.05817434086653739,0.001491140159130877,-0.05332242820635735,0.042999982833862305,0.10599994659423828,0.7700004577636719
2017-07-01,0.02395665239498057,0.025531258093234532,0.03270451535607677,0.06000000238418579,-0.009999990463256836,-0.9200000762939453
2017-08-01,0.009489442892621991,0.0029176051209971465,0.102668573775055,-0.07499998807907104,-0.17100000381469727,0.3299999237060547
2017-09-01,0.021057620005389133,0.01511180603294493,-0.05655332853794459,0.050000011920928955,0.2049999237060547,-1.0799999237060547
2017-10-01,0.05998260104034947,0.02864354436970129,0.09680776087182963,0.09500002861022949,0.04999995231628418,0.6700000762939453
2017-11-01,0.004691895984316963,0.03056611853847646,0.016623458029396243,0.11500000953674316,0.0410001277923584,1.0999994277954102
2017-12-01,0.024466205519194872,0.006980634722503876,-0.01170583436666317,0.11699998378753662,-0.012000083923339844,-0.23999977111816406
2018-01-01,0.11806194526944869,0.06175871643352182,-0.010636534274922504,0.07499992847442627,0.315000057220459,2.5
2018-02-01,-0.055737822456805475,-0.03636037207907539,0.06384761487850987,0.18800008296966553,0.14800000190734863,6.310000419616699
2018-03-01,-0.06602530111249849,-0.03129023574681289,-0.05421039028597696,0.05199992656707764,-0.127000093460083,0.11999893188476562
2018-04-01,-0.01401441144958826,0.009194140050766464,-0.015019749100930513,0.09300005435943604,0.19500017166137695,-4.039999008178711
2018-05-01,0.0665074565918724,0.024308729609416435,0.13076382187492652,0.10699999332427979,-0.11400008201599121,-0.5
2018-06-01,0.028258297412358857,0.0012549708671099058,-0.005598658070505413,0.009999990463256836,0.026999950408935547,0.6599998474121094
2018-07-01,0.09107684227507673,0.04170313760858213,0.0279833545400463,0.10500001907348633,0.11500000953674316,-3.260000228881836
2018-08-01,0.0007640838679858764,0.03192020010729579,0.1962266677006128,0.0700000524520874,-0.11100006103515625,0.029999732971191406
2018-09-01,-0.02029235233315363,0.0014119891312986965,-0.004824816951365607,0.09500002861022949,0.20300006866455078,-0.7399997711181641
2018-10-01,-0.0977821007240327,-0.06489037384296303,-0.03047756997036921,0.12800002098083496,0.10299992561340332,9.109999656677246
2018-11-01,0.016400909861697954,0.01854950838241587,-0.1840445771989233,0.029999971389770508,-0.14599990844726562,-3.1599998474121094
2018-12-01,-0.05374497759769048,-0.09334297703271555,-0.1136163186527176,-0.00800013542175293,-0.3269999027252197,7.350000381469727
2019-01-01,0.07798303891916203,0.08637280450171825,0.05515378819702099,0.039999961853027344,-0.051000118255615234,-8.850000381469727
2019-02-01,0.0031798597278158702,0.03241556885364405,0.040315016816867555,0.042999982833862305,0.07599997520446777,-1.7899999618530273
2019-03-01,0.04767332243016176,0.01363583469020302,0.10173079385667116,-0.05499982833862305,-0.2969999313354492,-1.0699996948242188
2019-04-01,0.012929115830953686,0.04543732531810285,0.056435903096899054,0.039999961853027344,0.09500002861022949,-0.5900001525878906
2019-05-01,-0.07139384458195086,-0.06377140038123541,-0.12757254386553185,-0.07500004768371582,-0.36700010299682617,5.589999198913574
2019-06-01,-0.020586504838562947,0.06440954940439059,0.134872518696884,-0.25799989700317383,-0.1419999599456787,-3.6299991607666016
2019-07-01,0.1256071087124253,0.020056830253303515,0.07639463660300949,-0.005000114440917969,0.020999908447265625,1.0400009155273438
2019-08-01,-0.023490237124119573,-0.016743716245961493,-0.020184212975884352,-0.09700000286102295,-0.5149998664855957,2.8599987030029297
2019-09-01,0.026008062808519306,0.014772214975995679,0.07703814367644468,-0.1629999876022339,0.16899991035461426,-2.739999771118164
2019-10-01,0.03372438517391152,0.026824376719411847,0.11068483364132309,-0.27199995517730713,0.016000032424926758,-3.0199995040893555
2019-11-01,0.03559210487814868,0.036198397655556436,0.07432871690074894,0.0419999361038208,0.08500003814697266,-0.6000003814697266
2019-12-01,0.02456775965413005,0.024020517461191382,0.10208242314881066,-0.034999966621398926,0.14300000667572021,1.1599998474121094
2020-01-01,0.07270653526435766,0.004511209600082999,0.05400996205331632,0.004999995231628418,-0.39900004863739014,5.060000419616699
2020-02-01,-0.06616796020774496,-0.07916607494645622,-0.11679773270000315,-0.2799999713897705,-0.3930000066757202,21.270000457763672
2020-03-01,-0.13179727625454885,-0.12998717917536728,-0.06755348777009673,-1.2000000197440386,-0.42899996042251587,13.430000305175781
2020-04-01,0.15982845884603036,0.13361033418525725,0.15537376372785383,0.06000000424683094,-0.07600003480911255,-19.389999389648438
2020-05-01,0.059510930391906136,0.04764561276389356,0.08216479792536258,0.03800000250339508,0.026000022888183594,-6.64000129699707
2020-06-01,-0.010714636677955136,0.013274999124075704,0.15049189287937126,0.006999999284744263,0.004999995231628418,2.9200000762939453
2020-07-01,0.049059118603896446,0.06355202477451272,0.1651318793067218,-0.0520000085234642,-0.11699998378753662,-5.970001220703125
2020-08-01,0.10197155771997646,0.06979671391642328,0.2143798107998247,0.012000001966953278,0.15700000524520874,1.9500007629394531
2020-09-01,-0.10071091673662702,-0.04128087621269538,-0.10090819402329076,-0.009999997913837433,-0.016000032424926758,-0.03999900817871094
2020-10-01,0.10302799237819338,-0.021030876559515632,-0.060011910342065766,-0.0020000040531158447,0.18300002813339233,11.649999618530273
2020-11-01,0.08619928999861348,0.10877695559819212,0.09360638606308247,-0.007999993860721588,-0.016000032424926758,-17.450000762939453
2020-12-01,-0.005031953822945523,0.03264660239609607,0.11649640726484622,-0.01000000536441803,0.07300001382827759,2.1800003051757812
2021-01-01,0.047868528934313925,-0.005971331375489108,-0.00550150419215889,-0.016999997198581696,0.17600005865097046,10.34000015258789
2021-02-01,0.10955795562048376,0.027805804616405583,-0.0810850934226589,-0.013000000268220901,0.3669999837875366,-5.1399993896484375
2021-03-01,0.015597633344966555,0.0419863414600703,0.008844925558115557,-0.02199999988079071,0.28600001335144043,-8.55000114440918
2021-04-01,0.16508020041246718,0.05635898669147599,0.0762174386734722,-0.01000000024214387,-0.11500000953674316,-0.7899990081787109
2021-05-01,0.0005975417029797647,0.006566214185940611,-0.05210681362437031,0.005000000353902578,-0.05000007152557373,-1.8500003814697266
2021-06-01,0.03929405028304167,0.019093284407529998,0.10097620996033685,0.03199999872595072,-0.1380000114440918,-0.9300003051757812
2021-07-01,0.07904005080367638,0.027763917631719925,0.06498242181222524,0.0,-0.20399999618530273,2.4099998474121094
2021-08-01,0.07573545343005961,0.029759849725239373,0.040929703832174535,0.0,0.06500005722045898,-1.760000228881836
2021-09-01,-0.08384672701953533,-0.04964994729290495,-0.06664072391584064,-0.011999998241662979,0.2250000238418579,6.659999847412109
2021-10-01,0.11259467160968217,0.07359194525813328,0.05865761451874407,0.019999999552965164,0.02799999713897705,-6.879999160766602
2021-11-01,-0.039242421259536586,-0.008034896044420536,0.10347110918921443,0.0,-0.11400008201599121,10.930000305175781
2021-12-01,0.015637036884451616,0.04258497530226468,0.07579674133482395,-0.015000000596046448,0.0690000057220459,-9.970001220703125
2022-01-01,-0.06207530163724695,-0.04941321018572187,-0.015712269416898184,0.13999999314546585,0.26999998092651367,7.6100006103515625
2022-02-01,-0.005950620716764443,-0.029517246152362286,-0.055269459440855706,0.11499999463558197,0.057000041007995605,5.319999694824219
2022-03-01,0.035276462813998766,0.03437693296253852,0.05882081257862248,0.20500001311302185,0.48799991607666016,-9.59000015258789
2022-04-01,-0.1767495091235688,-0.08493500908488938,-0.09713082961862796,0.3150000274181366,0.5600001811981201,12.840002059936523
2022-05-01,-0.00806763385086795,0.0022571905138843995,-0.05588352567849286,0.22199994325637817,-0.042999982833862305,-7.210000991821289
2022-06-01,-0.040920194808930166,-0.08640659230571501,-0.08007976270032713,0.5700000524520874,0.12799978256225586,2.519998550415039
2022-07-01,0.06644720596006426,0.09680481957656739,0.18863368521265622,0.6980000734329224,-0.3299999237060547,-7.379999160766602
2022-08-01,-0.06421463394459304,-0.040801930277236664,-0.032551887465071094,0.5619997978210449,0.4909999370574951,4.540000915527344
2022-09-01,-0.1191020989042999,-0.09615879192172228,-0.11975617071209277,0.32000017166137695,0.6710000038146973,5.75
2022-10-01,-0.015496627484227976,0.08571712078065974,0.10955140043107447,0.7949998378753662,0.27300024032592773,-5.740001678466797
2022-11-01,0.07173040669573605,0.05559152739198625,-0.03462890683042219,0.2779998779296875,-0.37400007247924805,-5.299999237060547
2022-12-01,-0.12538195063072066,-0.06193566855531152,-0.12081649047058518,0.007000446319580078,0.17599987983703613,1.0900001525878906
2023-01-01,0.12554933683941605,0.06776804597538666,0.11052116838671311,0.309999942779541,-0.34999990463256836,-2.270000457763672
2023-02-01,-0.09582461297773515,-0.02514265725432885,0.021623043016373078,0.1399998664855957,0.38699984550476074,1.3000011444091797
2023-03-01,0.15171646013953133,0.033134841625344746,0.12035657038244607,-0.125,-0.4219999313354492,-2.0
2023-04-01,0.04057697127160931,0.019852279868767475,0.02898743954762284,0.3379998207092285,-0.04200005531311035,-2.9200010299682617
2023-05-01,0.13999274002459638,0.004616177865681914,0.04461319968971722,0.3250002861022949,0.18500018119812012,2.160000801086426
2023-06-01,-0.019453815983215383,0.060859083990584484,0.09584389945917948,-0.0950002670288086,0.18199992179870605,-4.350000381469727
2023-07-01,0.10035546711264054,0.03656953536291674,0.012785505518092322,0.0950002670288086,0.1400001049041748,0.039999961853027344
2023-08-01,0.031853355270333505,-0.01625195303640159,-0.04367517949381705,0.04999971389770508,0.13399982452392578,-0.06000041961669922
2023-09-01,-0.040043560600340755,-0.050782697261370524,-0.08744775437755348,0.0020003318786621094,0.48000001907348633,3.950000762939453
2023-10-01,-0.04967775132506935,-0.018257750976738096,-0.0025700210825064795,0.019999980926513672,0.3020000457763672,0.6199989318847656
2023-11-01,0.06879493095015987,0.09134375977853537,0.11231473356777588,-0.0820002555847168,-0.5229997634887695,-5.219999313354492
2023-12-01,0.052344466726756744,0.04143295272140057,0.01491797571215403,-0.05800008773803711,-0.48600029945373535,-0.4700002670288086
2024-01-01,0.006173628168628431,0.020045482409338566,-0.042227134594945315,0.008000373840332031,0.10100007057189941,1.9000005722045898
2024-02-01,-0.014245636220937219,0.05218670083744881,-0.019794074862325983,0.034999847412109375,0.2849998474121094,-0.9500007629394531
2024-03-01,0.08928313336503879,0.029503239189436092,-0.0500757522613301,-0.019999980926513672,-0.046000003814697266,-0.3899993896484375
2024-04-01,0.08130837321199369,-0.03733776191241178,-0.00670622876800786,0.04199981689453125,0.48000001907348633,2.6399993896484375
2024-05-01,0.056608349489866594,0.05057955005572623,0.12869140083461783,-0.006999969482421875,-0.11499977111816406,-2.729999542236328
